Customer,KGM,CBM,CusLat,CusLong,Beginning1,Ending1,DwellTime,AllowedTrucks,Depot,DepotLat,DepotLong,DOW,Beginning2,Ending2,HUs
70383119,613.0,5.0,10.31388628,123.89243,8:00,17:00,0.55,"{AUV, 4w, 6w, 10w, 40ft}",2513,10.31595846,123.9334502,Friday,,,3
