,Depot,70017539,70019459,70019480,70019527,70029285,70043250,70132664,70382544,70465560,70544149
Depot,0.0,88.36666666666666,55.609,94.32166666666667,15.011666666666667,56.2015,58.898,54.660833333333336,93.11833333333334,59.02766666666666,51.3435
70017539,88.17466666666667,0.0,50.140499999999996,59.99316666666667,85.74816666666666,47.915166666666664,46.29816666666667,49.74433333333333,58.789833333333334,55.31166666666667,54.48983333333334
70019459,55.81766666666667,47.842166666666664,0.0,21.942666666666668,53.896166666666666,0.9723333333333333,3.6688333333333336,1.5801666666666667,23.096666666666668,10.5415,6.325666666666667
70019480,91.63533333333334,59.1465,21.077166666666667,0.0,80.94733333333333,20.112333333333332,19.01383333333333,20.68116666666667,1.6901666666666666,12.697333333333333,23.137166666666666
70019527,16.4085,88.03466666666667,55.08433333333333,82.68333333333334,0.0,55.67683333333333,58.37316666666667,54.13616666666667,83.83733333333333,58.50283333333333,50.818666666666665
70029285,56.8765,46.86983333333333,3.0351666666666666,21.734333333333336,54.955,0.0,2.6965000000000003,2.6390000000000002,22.888333333333332,10.333333333333334,7.384666666666667
70043250,58.94033333333333,44.588499999999996,5.099,19.420166666666667,57.01883333333334,2.873666666666667,0.0,4.702833333333333,20.574333333333335,12.397,9.448333333333334
70132664,54.36866666666667,49.250499999999995,1.788166666666667,23.350833333333334,52.447,2.380666666666667,5.077,0.0,24.505,11.949833333333332,4.876666666666667
70382544,92.82166666666667,60.332833333333326,22.2635,1.753,82.1335,21.29866666666667,20.2,21.86733333333333,0.0,13.883666666666668,24.3235
70465560,59.9,56.33800000000001,11.231333333333334,13.070333333333332,57.9785,10.266499999999999,12.963000000000001,10.835333333333333,14.224333333333334,0.0,11.015333333333333
70544149,50.9775,54.17316666666667,6.710833333333333,20.649666666666665,49.056,7.303333333333334,9.999666666666666,5.762666666666666,21.80366666666667,11.969166666666666,0.0
