,Depot,70017458,70017459,70017496,70017505,70017526,70017539,70017600,70018354,70018486,70019315,70019322,70019375,70019381,70019384,70019391,70019392,70019410,70019425,70019426,70019459,70019475,70019476,70019480,70019482,70019513,70019527,70019549,70019554,70019564,70020103,70029285,70030492,70030499,70030842,70031292,70031293,70034004,70042197,70043250,70043420,70081032,70082414,70083842,70084418,70084927,70084983,70130674,70130675,70132664,70132665,70133553,70138438,70155196,70155987,70238985,70244565,70246377,70248476,70286419,70288587,70337217,70337705,70343296,70347238,70351598,70361410,70362005,70373907,70374983,70375866,70382544,70382797,70390788,70390791,70390799,70395155,70396492,70398370,70398392,70400253,70401488,70408061,70408272,70408277,70408280,70412170,70428043,70433908,70435202,70450886,70464520,70465560,70484079,70490240,70494785,70494786,70494791,70521396,70521405,70525152,70535019,70544149,70548634,70556250,70584255
Depot,0.0,46886.1,45911.1,47823.7,46334.6,50810.7,53020.0,59831.3,46227.6,57035.0,48280.1,60041.9,60114.0,61975.0,50239.7,49778.0,47197.2,59894.9,54749.9,55576.2,33365.4,53606.9,60585.2,56593.0,61792.0,53032.9,9007.0,55199.8,62810.6,47104.8,48206.6,33720.9,59474.3,75428.0,45442.0,43194.1,51428.0,49805.6,56439.1,35338.8,49080.0,41611.9,43212.4,45952.3,54819.0,53220.9,55551.3,58732.4,49175.0,32796.5,63325.0,47001.0,59014.3,37910.6,49577.0,51860.3,50085.5,54892.0,80474.7,60116.6,60090.4,63116.7,59400.1,48588.4,56478.9,45485.7,53448.0,63988.4,49422.8,61106.6,62091.8,55871.0,46600.5,54045.9,59038.7,50377.3,47581.8,60663.1,51157.8,54119.4,47609.9,46285.0,46818.5,63486.6,62281.6,48663.4,60352.8,41596.1,46730.2,45587.8,75281.7,47937.6,35416.6,62282.0,48658.4,55070.6,53358.6,50602.7,70530.2,38174.3,58823.4,50024.3,30806.1,58646.5,49717.2,46487.7
70017458,46603.0,0.0,891.8,3930.4,815.5,7077.5,9286.9,16098.1,6310.8,13301.8,4546.9,16308.7,16380.9,18241.8,6506.6,4408.2,4870.6,16161.8,16835.0,22513.2,24426.5,19205.0,16852.0,30338.1,18058.9,6719.6,45147.1,13613.6,19077.5,5011.5,8191.6,23091.3,22587.3,31694.8,5283.5,8388.9,7694.9,10335.3,15405.9,22121.1,2593.9,9474.8,6036.1,1972.9,16904.1,9487.7,22488.3,14999.3,5441.8,24188.8,30262.0,7662.2,17182.3,10212.6,5843.9,8127.1,9348.5,16670.8,43587.7,23229.6,23203.5,19383.5,22513.2,2102.3,15445.7,2428.2,9714.9,20255.3,3567.0,17373.4,18358.7,29616.1,7261.7,12479.7,17206.6,6644.2,5481.2,16929.9,7424.7,10386.2,5037.6,1498.9,6094.6,19753.5,29218.6,2807.6,16619.7,9459.0,4403.6,2281.7,31548.5,2081.8,27529.2,18548.8,2802.5,13484.4,11792.4,6869.5,26797.1,11204.3,21936.5,6291.1,27036.1,21759.5,5984.1,2594.4
70017459,45983.7,877.6,0.0,3022.8,525.2,7744.6,9954.0,16765.2,4606.2,13968.9,5214.0,16975.8,17048.0,18908.9,7173.6,4830.4,5673.7,16828.9,17502.1,23180.2,22721.9,19872.1,17519.1,28633.5,18725.9,5801.8,44527.8,14280.6,19744.5,5678.6,8858.7,21386.7,23254.4,32361.9,7617.8,10527.0,8361.9,11002.3,16073.0,20416.5,3016.1,8555.2,5116.6,2776.0,17571.2,10154.8,23155.4,15666.3,6108.9,22484.2,30929.1,8329.3,17849.3,9593.3,6510.9,8794.2,10015.6,17337.9,44254.8,23896.7,23870.6,20050.6,23180.3,2524.5,16112.8,1508.6,10382.0,20922.3,2805.9,18040.5,19025.7,27911.5,7928.7,13146.8,17873.7,7311.2,6148.3,17597.0,8091.7,11053.3,5704.7,2302.0,6761.7,20420.5,29885.6,1873.0,17286.7,8539.5,5774.6,1937.7,32215.6,1278.2,25824.6,19215.9,1868.0,14151.4,12459.5,7536.6,27464.1,10585.0,22603.5,6958.2,25331.5,22426.6,6651.1,1686.8
70017496,47680.7,3108.9,3102.5,0.0,3288.0,9591.9,11801.3,18612.5,4840.8,13938.7,7061.3,18823.1,18895.3,20756.2,9021.0,6677.7,8970.9,18676.2,19349.4,25027.5,20690.6,21719.4,19366.4,26602.2,20573.2,7354.7,46224.8,16127.9,21591.8,7525.9,10706.0,19355.4,25101.7,33207.8,9465.2,12374.4,10209.2,12849.7,17920.3,18385.2,4863.4,10721.8,6991.4,4933.3,19418.5,12002.1,25002.7,17513.6,7956.2,20452.9,32776.4,10176.6,19696.6,11290.3,8358.3,10641.5,11862.9,19185.2,46102.1,25744.0,25717.9,21897.9,25027.6,4371.8,17960.1,5454.6,12229.3,22769.6,5206.2,19887.8,20873.1,25880.2,9776.1,14994.1,19721.0,9158.6,7995.6,19444.3,9939.1,12900.6,7552.0,4459.3,8609.0,22267.8,31733.0,4446.8,19134.0,10706.0,7622.0,5242.1,33061.5,3721.0,23793.3,21063.2,4441.8,15998.8,14306.8,9383.9,28310.0,12282.0,24450.9,8805.5,23300.2,24273.9,8498.4,2446.4
70017505,45761.3,960.5,189.3,3227.9,0.0,7827.5,10036.9,16848.1,4823.3,14051.8,5296.9,17058.7,17130.9,18991.8,7256.5,4913.3,5347.2,16911.8,17585.0,23263.1,22938.9,19955.0,17602.0,28850.6,18808.8,5884.8,44305.4,14363.5,19827.4,5761.5,8941.6,21603.8,23337.3,32444.8,7700.8,10609.9,8444.8,11085.2,16155.9,20633.6,3099.0,8772.3,5333.7,1940.4,17654.1,10237.7,23238.3,15749.2,6191.8,22701.3,31012.0,8412.2,17932.2,9370.9,6593.8,8877.1,10098.5,17420.8,44337.7,23979.6,23953.5,20133.5,23263.2,2607.4,16195.7,1725.7,10464.9,21005.2,2888.9,18123.4,19108.7,28128.5,8011.6,13229.7,17956.6,7394.1,6231.2,17679.9,8174.6,11136.2,5787.6,1975.5,6844.6,20503.4,29968.5,1955.9,17369.6,8756.6,5857.6,1715.3,32298.5,1361.1,26041.6,19298.8,1950.9,14234.3,12542.4,7619.5,27547.0,10362.6,22686.4,7041.1,25548.6,22509.5,6734.0,1891.9
70017526,49320.8,6110.8,5921.0,8036.2,5844.7,0.0,4495.6,11306.8,8384.6,8510.5,2292.7,11517.4,11589.6,13450.5,2486.5,2242.2,5724.4,11370.5,12043.7,17721.8,26500.2,14413.7,12060.7,32411.8,13267.5,3443.9,47864.8,8822.2,14286.1,5140.8,6108.1,25165.0,17796.0,26903.5,6602.9,9266.7,2914.3,7029.6,10614.6,24194.8,4714.7,12361.4,8922.8,4621.5,12112.8,4696.4,17697.0,10207.9,2543.7,26262.5,25470.7,5891.0,12390.9,12941.7,3559.2,2161.4,6042.8,11879.5,38796.4,18438.3,18412.2,14592.2,17721.9,4223.1,10654.4,5953.0,4923.6,15463.9,4926.1,12582.1,13567.4,31689.8,5490.4,7688.4,12415.3,759.3,3811.9,12138.6,2017.8,5594.9,4308.9,4406.0,5362.6,14962.1,24427.3,6484.5,11828.3,10192.1,4826.1,4358.2,26757.2,5758.7,29602.9,13757.5,6479.5,8693.1,7001.1,2785.0,22005.7,13323.5,17145.2,2243.4,29109.8,16968.2,1340.4,6609.1
70017539,52904.8,9694.8,9505.1,11620.3,9428.8,3735.4,0.0,9864.0,11968.6,7067.7,5876.8,10074.6,10146.8,12007.7,4674.4,5826.3,7678.4,9927.7,8833.4,14511.5,30084.3,11203.4,10617.9,35995.9,11824.7,6126.2,51448.9,5611.9,12843.3,8724.9,6790.1,28749.1,14585.7,25460.7,8864.5,10699.4,2736.5,5939.0,7404.3,27778.9,8298.8,12427.0,12506.8,8205.6,8902.5,3252.8,14486.7,8765.1,6127.8,29846.6,22260.4,7317.3,9180.6,16525.7,7143.3,4533.4,4952.3,8669.2,35586.1,15228.0,15201.9,13149.4,14511.6,7807.2,7444.1,9537.1,3479.9,14021.1,8510.2,11139.3,12124.6,35273.9,9074.5,4478.1,9205.0,4635.0,7395.9,10695.8,3830.9,2384.6,7893.0,7990.0,7316.5,13519.3,21217.0,10068.6,10385.5,11624.7,7921.7,7942.2,25314.4,9342.8,33187.0,12314.7,10063.6,5482.8,3790.8,3005.0,20562.9,16907.5,13934.9,4086.7,32693.9,13757.9,4924.4,10193.2
70017600,59615.5,16405.5,16215.7,18331.0,16139.5,10446.1,8510.7,0.0,18679.3,3805.6,12587.5,932.4,1004.5,4570.5,11385.0,12537.0,13600.7,785.4,9917.3,15605.4,36794.9,12287.3,1475.7,42706.5,5878.3,12836.9,58159.6,3884.0,3311.6,14185.3,12537.6,35459.7,15669.6,12903.2,14786.8,16621.7,11469.6,12082.3,8488.2,34489.5,15009.5,18349.3,18892.8,14916.2,9986.4,8018.5,15580.5,4065.9,12838.4,36557.2,23354.2,13064.8,5894.2,23236.4,13220.0,11244.0,11095.5,9753.1,38323.8,16311.9,16285.8,7166.6,15595.5,14517.8,8528.0,16247.7,7797.9,4967.8,15220.9,1275.3,6141.7,41984.5,14382.2,9349.9,5918.6,11345.7,12895.3,831.8,10541.5,9082.3,13132.2,14700.7,13238.9,7536.5,22310.8,16779.2,2658.8,17547.1,13844.1,14652.9,12580.3,16053.5,39897.6,2450.7,16774.2,4013.2,8647.4,11611.8,7828.8,22718.4,15018.8,10797.4,39404.6,15953.5,11635.1,16903.8
70018354,45203.5,4533.0,3671.6,5586.5,3734.1,8561.4,10770.7,17581.9,0.0,14785.6,6030.8,17792.5,17864.7,19725.6,7990.4,7528.6,6437.4,17645.6,18318.8,23997.0,20585.2,20688.8,18335.8,26496.8,19542.7,11203.8,43747.6,15097.4,20561.3,6446.6,9688.4,19250.0,24071.2,33178.6,7014.0,11126.9,9178.7,11819.1,16889.7,18279.8,5645.0,8244.2,4805.5,3702.9,18387.9,10971.5,23972.1,16483.1,6925.6,20347.5,31745.8,8388.2,18666.1,8824.4,7327.7,9611.0,10832.3,18154.7,45071.6,24713.4,24687.3,20867.3,23997.0,5153.3,16929.6,3246.2,11198.7,21739.1,7185.6,18857.2,19842.5,25774.8,7987.6,13963.5,18690.4,8128.0,7580.3,18413.7,8908.5,11870.0,6534.4,4035.7,6889.3,21237.3,30702.4,5438.2,18103.5,8228.4,5970.3,3338.5,33032.3,5700.4,23687.9,20032.7,5433.2,14968.2,13276.2,8353.3,28280.9,9206.2,23420.3,7774.9,23194.9,23243.3,7467.9,4250.5
