,Depot,70017539,70019459,70019480,70019527,70029285,70043250,70132664,70382544,70465560,70544149
Depot,0.0,106.04,66.7308,113.186,18.014,67.4418,70.67760000000001,65.593,111.742,70.83319999999999,61.612199999999994
70017539,105.8096,0.0,60.1686,71.9918,102.8978,57.4982,55.5578,59.6932,70.54780000000001,66.374,65.3878
70019459,66.9812,57.410599999999995,0.0,26.3312,64.6754,1.1668,4.4026000000000005,1.8962000000000003,27.716,12.649799999999999,7.590800000000001
70019480,109.96239999999999,70.9758,25.2926,0.0,97.13680000000001,24.1348,22.816599999999998,24.817400000000003,2.0282,15.236799999999999,27.764599999999998
70019527,19.6902,105.64160000000001,66.10119999999999,99.22,0.0,66.81219999999999,70.04780000000001,64.96340000000001,100.6048,70.20339999999999,60.9824
70029285,68.2518,56.2438,3.6422,26.0812,65.946,0.0,3.2358000000000002,3.1668000000000003,27.466,12.4,8.861600000000001
70043250,70.7284,53.5062,6.1188,23.3042,68.4226,3.4484,0.0,5.6434,24.6892,14.8764,11.338
70132664,65.2424,59.1006,2.1458000000000004,28.021,62.9364,2.8568000000000002,6.0924,0.0,29.406,14.339799999999999,5.852
70382544,111.386,72.3994,26.7162,2.1035999999999997,98.5602,25.558400000000002,24.24,26.2408,0.0,16.660400000000003,29.188200000000002
70465560,71.88,67.60560000000001,13.4776,15.6844,69.57419999999999,12.319799999999999,15.5556,13.0024,17.069200000000002,0.0,13.218399999999999
70544149,61.172999999999995,65.0078,8.053,24.7796,58.8672,8.764,11.999600000000001,6.9152,26.1644,14.363,0.0 
